date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2022-09-06,1614.596,1659.9097,1640.6661,1646.9917,1642.4641,1637.6777,1651.4119,1662.4658,1653.622,1665.9553,1653.2952,1669.1096,1672.3553,1674.4619,1640.9446,1669.6003,1673.1176,1657.4241,1592.322,1576.4225,1571.6139,1584.008,1579.1259,1572.9957
2022-09-07,1556.021,1538.8297,1524.4077,1504.9819,1503.2754,1514.9036,1521.1887,1526.0414,1521.3569,1523.3363,1515.6908,1518.8999,1515.9706,1517.9318,1536.0033,1549.8517,1548.951,1560.2911,1571.6863,1570.2286,1579.2827,1638.5103,1654.7318,1632.7855
2022-09-08,1633.478,1628.12,1624.9756,1631.5095,1631.5114,1636.0823,1632.6459,1623.9606,1613.7528,1615.3939,1610.7144,1641.2125,1632.3998,1615.5211,1633.2416,1645.7563,1626.4233,1623.7219,1634.0901,1626.498,1649.0892,1649.9407,1632.9167,1627.3877
2022-09-09,1637.5574,1635.1947,1632.0425,1636.8636,1675.7797,1692.3644,1704.0966,1707.0885,1700.0591,1703.3374,1697.3685,1702.3188,1696.1813,1725.1156,1722.2168,1728.6283,1715.5814,1707.1915,1697.2727,1711.0328,1715.599,1719.5942,1719.7823,1727.4073
2022-09-10,1721.9143,1717.8456,1721.4424,1733.2383,1733.175,1729.4,1731.3403,1728.7676,1709.1072,1721.111,1713.7573,1729.127,1729.5862,1728.5548,1714.0347,1713.9811,1713.4939,1726.3124,1726.909,1740.8038,1744.3359,1741.2521,1756.0051,1788.4961
2022-09-11,1773.5953,1781.2356,1758.3451,1767.354,1758.619,1758.8142,1758.8032,1748.487,1763.0779,1758.3525,1768.9414,1770.5039,1769.6018,1777.4664,1762.8853,1765.9874,1766.9794,1766.9077,1770.2836,1758.727,1766.4437,1761.0804,1736.1528,1743.6477
2022-09-12,1757.336,1735.4594,1771.424,1739.8796,1728.9375,1721.8251,1721.3635,1728.7869,1761.5482,1754.1461,1745.7036,1749.1946,1747.2655,1752.2499,1744.2375,1728.3661,1710.0295,1717.81,1729.5903,1731.2089,1720.379,1719.744,1710.1348,1713.3031
2022-09-13,1717.4779,1694.9058,1699.7092,1710.6229,1705.9573,1712.4716,1723.1945,1713.5989,1712.3733,1709.262,1716.9078,1730.8468,1744.9187,1625.5267,1600.194,1592.1704,1587.2699,1617.4077,1617.1246,1590.6233,1614.8009,1605.4951,1597.5745,1586.8899
2022-09-14,1568.3236,1575.1805,1583.8635,1601.5227,1606.0743,1622.984,1611.2372,1614.1344,1603.0485,1603.8966,1609.5518,1604.3829,1595.4423,1599.9142,1597.7329,1600.2823,1592.8822,1582.0704,1589.5764,1576.0839,1600.7383,1603.3629,1622.4376,1636.71
2022-09-15,1642.4218,1625.958,1617.9762,1619.4482,1607.9639,1608.712,1612.765,1600.8751,1630.1483,1601.4154,1585.6329,1586.9137,1584.93,1585.5325,1588.8286,1496.599,1494.01,1512.0469,1502.909,1493.1184,1496.5125,1504.349,1484.7144,1475.5426
2022-09-16,1475.8699,1482.7866,1475.2383,1467.6174,1473.4227,1478.0697,1470.4285,1477.1013,1468.6624,1456.216,1457.1295,1464.7527,1472.8142,1451.8365,1424.2389,1447.4434,1452.5121,1425.0693,1427.6445,1435.4683,1425.7341,1437.3473,1434.4982,1439.1887
2022-09-17,1434.2172,1450.4056,1446.7932,1444.9308,1444.9321,1438.482,1428.887,1433.5125,1433.5276,1435.0996,1435.5099,1427.7294,1419.2135,1419.2734,1421.7494,1445.3507,1442.7323,1460.1107,1473.7805,1465.6003,1468.9531,1459.9714,1448.9982,1466.9553
2022-09-18,1464.479,1449.322,1458.2687,1458.4713,1455.5482,1456.0271,1461.1554,1451.13,1451.106,1459.8441,1423.2062,1429.6722,1429.3252,1431.8231,1431.818,1412.8851,1422.1951,1390.0973,1382.136,1371.0334,1378.7445,1375.3645,1328.4213,1342.2454
2022-09-19,1338.5162,1342.8729,1344.9772,1298.1725,1294.9243,1301.3778,1298.7125,1288.7491,1304.8811,1301.1852,1299.3829,1319.1827,1304.3494,1317.0333,1333.0311,1359.9225,1339.2822,1353.9812,1324.513,1345.7126,1362.2844,1363.1824,1375.4338,1384.0961
2022-09-20,1382.9619,1372.313,1366.8793,1369.2604,1349.7328,1359.27,1357.1879,1361.67,1362.3507,1356.5029,1353.8192,1360.8479,1353.7421,1353.1266,1341.8451,1352.0924,1382.0619,1362.3829,1340.3599,1348.1997,1349.4485,1340.2743,1321.9485,1331.9719
2022-09-21,1318.979,1335.9471,1327.5112,1338.7826,1336.1549,1339.5197,1330.801,1330.0779,1333.4904,1322.7957,1340.1062,1347.9006,1348.3497,1352.3239,1345.7936,1341.1475,1349.232,1347.4268,1377.8225,1373.1957,1322.288,1307.786,1255.8701,1244.8617
2022-09-22,1245.7148,1246.4105,1259.87,1261.3022,1269.6132,1262.2648,1265.3145,1270.1223,1272.5878,1287.3395,1285.7528,1297.2053,1304.3419,1305.1466,1270.6796,1264.327,1274.0002,1277.3708,1285.2595,1306.2883,1331.0978,1323.5531,1314.2616,1327.3813
2022-09-23,1325.5831,1321.5863,1333.732,1330.5404,1336.2861,1348.5576,1342.2997,1340.517,1329.2272,1312.9554,1304.961,1291.784,1290.4642,1303.6179,1270.1448,1279.3964,1296.622,1292.5037,1296.7024,1279.5798,1294.3268,1300.245,1328.1187,1334.59
2022-09-24,1323.3574,1319.9102,1313.2463,1321.7208,1324.0033,1321.5103,1336.4113,1322.4298,1325.6561,1322.9761,1329.6139,1329.3256,1332.7944,1338.7161,1348.6117,1348.224,1333.1566,1337.0243,1333.3462,1343.9733,1348.3478,1337.2031,1328.0509,1316.064
2022-09-25,1320.9292,1323.2456,1317.4403,1316.3434,1329.6903,1321.8728,1327.637,1329.2296,1336.3027,1328.2548,1321.9579,1327.3915,1323.8356,1322.2869,1308.3632,1310.1102,1314.4016,1302.7812,1297.7207,1300.6892,1303.0569,1290.7375,1280.1453,1288.3279
2022-09-26,1297.9316,1289.9219,1299.0309,1307.3209,1301.109,1293.7937,1293.988,1286.739,1300.5425,1322.6091,1316.0527,1309.0125,1298.3779,1312.7576,1327.0829,1325.016,1326.3707,1315.9276,1327.6982,1333.5271,1327.2358,1321.4177,1323.2673,1326.2194
2022-09-27,1337.6077,1347.9376,1365.4982,1373.1646,1381.0345,1378.4618,1379.1572,1383.9087,1380.4752,1376.1454,1386.644,1389.5164,1388.6676,1392.096,1384.0721,1391.406,1364.6338,1326.7391,1308.2395,1326.3455,1321.4425,1325.2778,1316.9475,1331.8303
2022-09-28,1334.4738,1331.1376,1305.987,1280.7017,1280.7948,1289.1963,1286.8406,1277.6395,1278.5057,1276.5968,1279.2032,1301.2678,1295.8112,1302.9094,1309.3245,1323.2031,1332.853,1335.5366,1317.9742,1334.8667,1333.4956,1345.619,1341.9098,1333.4733
2022-09-29,1334.5391,1335.1641,1342.4934,1342.6788,1343.1152,1337.8961,1329.218,1322.5804,1323.0586,1320.9789,1334.8145,1333.2317,1336.4513,1323.0199,1296.6194,1326.042,1333.6002,1337.1997,1326.3904,1324.0737,1332.7499,1339.4067,1339.4286,1324.3278
2022-09-30,1341.0698,1339.4142,1174.3772,1324.3491,1329.4104,1331.1321,1335.4266,1335.6342,1346.6388,1349.2158,1339.677,1333.4359,1334.183,1322.6594,1336.7987,1363.3717,1348.426,1351.5592,1349.5431,1351.9065,1333.7834,1327.9796,1322.3146,1327.1497
2022-10-01,1329.4282,1324.2875,1324.5083,1324.4884,1332.449,1323.9854,1331.499,1323.5261,1323.5238,1332.8593,1332.9618,1324.9559,1318.8804,1326.8582,1322.1107,1320.3773,1319.7145,1313.2422,1306.0256,1318.633,1307.1151,1310.9843,1315.435,1316.4446
2022-10-02,1308.5239,1307.0103,1305.6367,1313.5078,1313.5065,1313.5177,1309.8326,1309.4034,1308.7709,1306.9014,1304.4149,1294.3799,1303.8428,1292.3833,1300.2653,1296.2899,1294.7175,1302.4376,1294.6233,1299.535,1301.1073,1301.0275,1302.3025,1295.3927
2022-10-03,1272.9983,1285.3027,1300.1898,1289.1588,1289.0735,1294.7009,1298.7604,1289.0574,1294.8599,1286.8176,1294.9202,1298.332,1300.0131,1303.4015,1304.9498,1315.0448,1317.7891,1315.4277,1321.2806,1316.0454,1320.739,1316.248,1316.3243,1315.6302
2022-10-04,1319.896,1328.1619,1319.8812,1318.8789,1330.3718,1334.7925,1325.3192,1344.0756,1351.014,1346.372,1351.823,1354.5876,1344.5251,1355.1125,1358.9398,1346.3396,1355.3064,1354.0198,1349.4456,1345.3962,1349.4462,1359.6971,1356.5238,1355.9523
2022-10-05,1357.9862,1353.4922,1359.9341,1351.7568,1351.7368,1348.9642,1356.6737,1351.2296,1350.6859,1340.8901,1348.9589,1348.9833,1332.2141,1330.3535,1324.8468,1319.095,1332.5273,1350.2516,1348.7571,1357.0703,1349.3088,1339.0527,1345.3895,1357.2778
2022-10-06,1357.523,1370.4275,1381.491,1371.6493,1379.4326,1371.9078,1371.019,1363.4368,1370.455,1355.3151,1363.3533,1355.1848,1369.7539,1367.1887,1364.1681,1364.0013,1361.5277,1358.6846,1359.2528,1357.2589,1355.7494,1361.6963,1351.7587,1346.9698
2022-10-07,1346.7281,1361.614,1353.3829,1359.644,1351.4945,1351.4767,1351.4224,1355.823,1358.2101,1360.178,1352.9346,1352.8662,1352.8112,1324.0653,1328.6685,1342.7599,1331.3392,1318.8192,1327.1716,1327.2831,1328.2124,1333.2056,1328.732,1336.7401
2022-10-08,1328.7148,1337.3798,1337.3578,1337.342,1329.1265,1325.3373,1325.3153,1325.6447,1325.6531,1323.8793,1331.8706,1323.8889,1323.8849,1331.8656,1323.8802,1320.0658,1327.9823,1322.149,1322.1444,1322.075,1329.9568,1321.9886,1306.1594,1313.0382
2022-10-09,1317.4342,1309.5408,1309.4196,1307.7957,1314.4325,1314.7128,1315.9211,1317.9879,1317.9967,1318.0052,1318.0085,1326.601,1328.4666,1329.0172,1321.0701,1329.0322,1321.0684,1321.0436,1321.0045,1320.9717,1320.9717,1313.5009,1315.7565,1315.4652
2022-10-10,1323.3942,1334.6726,1329.899,1322.7976,1322.7976,1321.1337,1315.1536,1314.079,1314.067,1307.3716,1312.8392,1306.9087,1317.8208,1319.3942,1317.611,1303.0,1303.6621,1306.6996,1306.8269,1306.0737,1305.7745,1313.6202,1303.0992,1288.7249
2022-10-11,1288.4008,1273.6149,1271.5284,1279.9939,1274.2849,1281.9528,1274.2789,1282.525,1284.295,1290.2053,1284.2097,1276.627,1286.927,1284.4543,1273.038,1287.5457,1289.7882,1289.5591,1287.3359,1276.0673,1284.6348,1278.6621,1281.7614,1281.7971
2022-10-12,1274.1641,1281.067,1281.0272,1279.2571,1287.991,1293.4703,1287.0829,1293.8363,1300.0671,1300.2911,1298.1895,1297.9916,1297.5786,1293.3983,1301.8058,1300.9424,1293.1484,1292.1598,1297.1608,1298.8436,1301.218,1293.4003,1294.9166,1294.1522
2022-10-13,1300.5326,1300.5137,1292.1183,1200.0,1282.1123,1282.0876,1288.9304,1281.1119,1271.7747,1281.6143,1271.8455,1245.7151,1242.8397,1218.2498,1220.2639,1225.116,1261.68,1262.6351,1273.8038,1291.4819,1292.0375,1292.2472,1297.3412,1289.5602
2022-10-14,1285.1772,1289.7283,1325.9792,1328.1699,1327.7803,1326.0492,1322.131,1321.6753,1324.4889,1317.6558,1329.3069,1325.935,1325.5897,1336.4368,1327.3549,1322.6686,1306.6436,1301.7927,1308.6959,1302.2902,1296.2937,1296.2758,1290.6782,1296.8304
2022-10-15,1291.2616,1300.1494,1293.76,1293.7416,1294.1615,1294.1898,1293.66,1291.7441,1298.5233,1277.1034,1277.1001,1287.7888,1288.2786,1288.92,1289.9663,1283.3291,1291.0188,1282.8838,1281.684,1281.2523,1286.0967,1273.4156,1271.4448,1268.9402
2022-10-16,1272.085,1281.9148,1277.9067,1277.9188,1285.621,1287.0884,1280.4172,1288.1229,1280.3909,1282.3262,1282.3234,1278.8644,1286.5444,1278.8209,1286.5265,1278.8259,1287.5782,1288.0199,1288.0585,1288.0582,1310.912,1305.0315,1298.8738,1305.9254
2022-10-17,1310.4607,1298.4813,1296.5194,1304.3289,1296.3489,1306.0835,1309.6843,1304.2379,1306.374,1306.272,1321.1818,1323.7253,1314.6565,1322.8235,1330.5219,1323.8313,1325.082,1318.7881,1325.4398,1322.9736,1326.5566,1330.8333,1333.9102,1334.5133
2022-10-18,1334.5134,1341.74,1331.2003,1327.9896,1337.521,1327.5747,1335.463,1332.0958,1331.1628,1321.447,1326.7363,1329.0516,1329.4031,1333.5345,1319.746,1305.2427,1307.7745,1304.1643,1304.3073,1290.2205,1301.5977,1312.0068,1307.6381,1314.9482
2022-10-19,1315.3344,1298.634,1300.5627,1308.4132,1300.5903,1308.3992,1306.5208,1293.3038,1293.4347,1301.3735,1299.795,1300.3777,1302.0126,1294.2144,1299.233,1302.2675,1307.1865,1296.8917,1291.7374,1297.9656,1298.2822,1295.7473,1288.1141,1289.4033
2022-10-20,1280.3445,1279.4452,1273.775,1282.7311,1274.9581,1283.7333,1288.1622,1295.9343,1295.9366,1295.9387,1296.839,1301.4568,1294.3944,1292.5358,1301.4084,1302.9004,1299.4849,1286.0906,1283.0309,1289.7308,1282.166,1277.33,1280.1329,1279.0786
2022-10-21,1285.755,1278.8004,1287.668,1291.7859,1284.505,1284.4941,1292.0217,1284.2928,1282.5061,1273.7615,1275.6993,1275.6613,1274.29,1271.2054,1286.4968,1277.2317,1297.4813,1294.5278,1302.3972,1293.1349,1305.5721,1306.1832,1297.318,1297.2992
2022-10-22,1297.3131,1297.3043,1297.3035,1295.3824,1302.4326,1294.6237,1294.6095,1294.5546,1294.5499,1302.6526,1302.6609,1304.8628,1299.9832,1311.3472,1316.1858,1317.2603,1319.5577,1312.1622,1311.0945,1314.3416,1314.8844,1317.3387,1310.3145,1310.3677
2022-10-23,1310.3649,1317.7925,1306.5321,1306.5267,1306.9774,1306.9596,1306.9526,1306.8317,1306.746,1306.7399,1306.7347,1306.7445,1301.495,1309.16,1309.1831,1313.4398,1316.7089,1316.7017,1330.7694,1327.2079,1335.4436,1328.3472,1338.4907,1362.392
2022-10-24,1368.9773,1358.431,1352.9338,1352.2217,1345.092,1349.7548,1339.9841,1344.2147,1332.3418,1338.1565,1346.5354,1344.586,1347.5265,1343.5426,1343.1083,1335.4778,1342.5248,1334.4055,1330.7224,1342.9984,1342.5564,1352.4276,1345.6409,1345.6409
2022-10-25,1340.8655,1348.229,1335.1249,1343.158,1340.9807,1342.6293,1351.0934,1343.671,1343.3956,1342.5339,1342.4027,1347.4596,1350.9353,1357.332,1387.731,1386.8394,1414.4712,1435.7582,1477.6626,1494.0796,1494.0105,1467.735,1477.9054,1451.6698
2022-10-26,1464.594,1473.7325,1477.0911,1481.79,1487.2028,1477.9834,1477.9572,1491.457,1520.1898,1532.9734,1538.3516,1543.8103,1524.6807,1517.6373,1539.393,1572.3204,1569.8088,1543.7047,1563.778,1551.4445,1557.9451,1558.4993,1548.8516,1573.1646
2022-10-27,1572.5801,1566.4076,1557.0452,1548.4264,1557.5457,1566.9484,1561.4548,1552.9843,1552.4706,1549.7266,1553.1211,1535.8499,1553.065,1573.5458,1545.5491,1556.8062,1551.5734,1550.8296,1550.9844,1559.4241,1554.2231,1524.2283,1524.6411,1513.3322
2022-10-28,1515.0918,1514.3701,1525.2418,1511.3241,1508.6796,1501.2751,1518.4043,1518.4016,1496.3867,1504.8634,1511.0062,1503.1697,1494.8217,1513.6644,1539.2574,1530.4935,1539.87,1561.9104,1552.2698,1549.4788,1558.5498,1559.7826,1552.479,1552.5759
2022-10-29,1552.2246,1548.4198,1557.7457,1568.1249,1584.3119,1578.0642,1575.7589,1580.6727,1594.667,1631.8508,1634.926,1621.169,1620.4507,1628.0515,1624.992,1626.4191,1638.4026,1642.25,1624.2726,1624.23,1627.9315,1622.3243,1621.7208,1604.5533
2022-10-30,1622.0125,1606.5596,1616.6726,1619.8427,1624.8785,1626.3159,1628.1244,1635.7618,1626.6592,1619.0858,1593.1084,1601.8336,1608.8809,1593.0149,1585.0593,1592.5223,1584.3636,1588.091,1588.4414,1592.4291,1584.5581,1588.1426,1589.083,1587.6145
2022-10-31,1593.7584,1581.2137,1571.0547,1575.8607,1574.939,1592.0104,1586.9883,1589.4276,1592.4062,1579.2997,1622.9308,1627.1278,1619.6542,1614.7797,1563.6682,1553.8131,1576.8048,1566.0784,1559.843,1565.2567,1561.0692,1559.9857,1557.105,1569.7819
2022-11-01,1567.9996,1578.4535,1574.1245,1599.6226,1582.5594,1593.8916,1585.1315,1592.6705,1595.1039,1585.6711,1592.2566,1599.3956,1584.5652,1588.4545,1571.546,1567.2299,1577.0665,1568.0183,1578.0413,1584.8969,1575.7264,1573.46,1569.0153,1579.4469
2022-11-02,1584.7026,1592.0691,1582.5376,1592.7661,1585.5414,1585.5891,1585.202,1582.7755,1558.1987,1574.0256,1558.2798,1550.2635,1558.3309,1558.413,1548.9774,1564.5621,1555.3892,1565.5149,1544.6942,1566.4178,1534.1449,1507.6222,1514.2913,1506.6487
2022-11-03,1513.0663,1528.4069,1538.1656,1540.4993,1546.0187,1549.3436,1548.3771,1553.5686,1541.8597,1549.1232,1546.9463,1542.6477,1534.7466,1531.4208,1524.7899,1547.1569,1545.9685,1549.0259,1539.2294,1547.441,1547.6577,1538.3376,1538.1683,1528.3796
2022-11-04,1534.3246,1540.2502,1533.7814,1534.1168,1549.5557,1551.1873,1556.1681,1576.8867,1587.8126,1578.6327,1575.2518,1589.1808,1576.4901,1610.6221,1616.9658,1656.5198,1624.8281,1614.559,1618.4629,1637.309,1648.3506,1649.5585,1640.1761,1653.6978
2022-11-05,1641.5731,1654.8081,1649.3473,1647.149,1653.7621,1643.8352,1643.8098,1648.6423,1648.1484,1648.5237,1646.2714,1646.8694,1640.647,1640.635,1631.7294,1633.5687,1630.8561,1633.0892,1632.4102,1625.3602,1633.7664,1624.539,1624.5549,1635.0936
2022-11-06,1621.8918,1633.4114,1614.778,1612.8423,1622.5588,1622.5825,1612.8333,1612.8315,1613.9828,1628.3767,1627.9453,1626.2449,1621.115,1615.0483,1625.6812,1621.2794,1623.6334,1625.8083,1612.5,1612.9355,1612.9644,1612.9143,1602.7047,1605.4537
2022-11-07,1567.1333,1566.6016,1584.9083,1585.3082,1583.6873,1587.9824,1584.5216,1574.6661,1546.9889,1569.0411,1564.0732,1574.8625,1584.3552,1586.0139,1576.032,1577.2543,1593.6927,1578.1564,1586.8494,1584.8463,1598.5237,1598.4873,1573.5175,1563.9409
2022-11-08,1569.7793,1568.3239,1567.4462,1539.4888,1500.6705,1471.6533,1465.8027,1483.1849,1497.6558,1485.2958,1487.5637,1475.2616,1484.1449,1481.4618,1460.0538,1444.0724,1462.5653,1552.7699,1448.0133,1348.4042,1315.906,1310.3,1336.6206,1316.8228
2022-11-09,1329.566,1315.2795,1323.5757,1290.5809,1306.3749,1300.5336,1301.0823,1292.868,1269.8253,1258.169,1215.7911,1192.8004,1221.4208,1226.352,1209.4319,1222.8444,1157.5419,1169.4075,1167.379,1168.9856,1196.0579,1161.6465,1102.5594,1114.805
2022-11-10,1095.1283,1143.9846,1130.7427,1147.5984,1169.8727,1173.2998,1184.0881,1167.8998,1179.9612,1206.8838,1192.715,1168.9252,1172.4795,1193.9335,1288.8641,1320.7133,1319.5151,1316.0309,1260.9948,1272.5133,1280.7806,1334.9214,1313.0044,1318.4207
2022-11-11,1300.8881,1295.6967,1260.7325,1243.7013,1231.6671,1232.3972,1261.9722,1258.1963,1273.4767,1278.4618,1278.8668,1276.7368,1274.8441,1291.4958,1278.4342,1258.836,1259.7145,1244.5146,1276.8134,1259.4266,1267.5946,1250.9906,1271.772,1281.3096
2022-11-12,1283.6056,1266.3484,1268.6832,1272.3666,1254.8105,1253.3002,1237.043,1264.5294,1268.9127,1257.7374,1254.5774,1254.491,1259.0065,1263.298,1264.5499,1271.2578,1268.3264,1272.7928,1269.9677,1269.6166,1260.458,1258.9213,1257.2377,1253.6711
2022-11-13,1255.0825,1257.0673,1259.3599,1267.0065,1264.1348,1262.6003,1262.2385,1245.1903,1251.0696,1226.6857,1222.1685,1225.3225,1236.6952,1232.8457,1236.8237,1235.2333,1227.1713,1227.3649,1227.6017,1224.4547,1230.0442,1216.8062,1215.5397,1220.3889
2022-11-14,1223.8093,1202.9176,1190.5128,1194.835,1189.4163,1184.423,1182.6947,1240.505,1259.3142,1254.8407,1254.2188,1262.2665,1250.8743,1256.19,1257.2898,1251.9324,1245.5935,1227.5896,1233.7438,1244.54,1217.0688,1210.9767,1227.1296,1223.6453
2022-11-15,1239.0038,1236.8643,1260.0803,1263.5306,1252.6783,1260.5056,1253.3744,1255.8876,1264.5514,1277.7599,1263.3478,1266.028,1254.7773,1266.9641,1276.9948,1266.951,1259.0968,1266.8358,1264.0757,1236.444,1257.894,1254.6351,1240.6997,1248.2224
2022-11-16,1251.8711,1255.1852,1259.5175,1258.3065,1265.9137,1255.2084,1252.963,1241.9797,1243.7239,1238.776,1232.1874,1232.7142,1218.2638,1217.074,1213.2269,1200.2435,1187.3181,1206.2991,1218.3256,1208.3049,1209.3114,1212.8702,1205.016,1218.2751
2022-11-17,1217.6761,1225.101,1217.3109,1207.3093,1201.3888,1205.2059,1210.422,1206.0101,1205.8771,1199.953,1192.8883,1189.0343,1204.1516,1196.2809,1192.3682,1188.6902,1195.5413,1212.1376,1210.9465,1205.7843,1200.7412,1205.91,1201.9019,1201.0817
2022-11-18,1204.3894,1216.7953,1209.5736,1222.4355,1218.7242,1222.613,1223.616,1212.4823,1212.246,1214.0381,1216.2445,1215.5149,1221.1466,1221.1287,1215.6782,1208.0593,1215.2087,1202.8512,1206.0294,1203.2434,1210.2585,1205.4976,1205.4882,1204.9385
2022-11-19,1205.6699,1206.3152,1205.937,1208.3915,1208.3857,1199.3687,1204.1222,1208.1732,1202.9939,1203.6123,1203.6038,1210.8204,1203.5652,1203.5615,1203.5635,1210.8168,1210.797,1210.7937,1203.5404,1203.5182,1203.5404,1203.538,1211.0841,1221.4911
2022-11-20,1222.726,1223.1638,1216.3885,1216.0931,1214.5374,1214.5287,1214.5189,1221.8401,1214.3894,1209.3497,1210.5421,1197.8063,1165.252,1156.9551,1175.4487,1176.5555,1177.861,1175.723,1175.838,1176.9835,1178.678,1178.5013,1137.1588,1143.588
2022-11-21,1142.3086,1132.7328,1127.567,1123.0326,1123.9825,1126.1255,1128.4209,1125.7543,1123.784,1114.9868,1117.3857,1128.1517,1119.0509,1128.1188,1130.3885,1131.9794,1128.0502,1119.5833,1102.4902,1103.8767,1093.7113,1109.2875,1097.6628,1106.226
2022-11-22,1102.6088,1105.1963,1098.2341,1108.7474,1107.7136,1105.153,1094.9357,1082.2634,1093.0422,1089.4762,1076.6249,1092.1781,1087.7917,1100.3778,1133.3947,1117.3378,1132.4111,1125.787,1120.2815,1121.0323,1123.2781,1125.118,1131.8496,1138.1495
2022-11-23,1139.0156,1131.9155,1126.378,1157.1572,1169.3693,1160.493,1156.4095,1163.1682,1167.7054,1166.5265,1169.1223,1176.1356,1170.4938,1163.1621,1154.2827,1160.2185,1158.4158,1149.264,1156.0472,1164.362,1170.0951,1173.6724,1167.9692,1175.7706
2022-11-24,1180.7561,1179.295,1204.0514,1198.7493,1199.284,1198.4542,1198.4541,1214.6669,1205.2866,1200.3162,1202.249,1191.277,1191.3673,1191.7642,1201.9995,1195.8616,1190.4674,1202.1821,1204.5786,1205.0648,1204.7333,1194.9467,1200.1866,1203.902
2022-11-25,1197.7275,1197.8002,1190.3605,1180.9445,1181.2205,1166.7474,1177.8876,1174.8381,1186.0714,1184.7334,1176.5178,1180.9773,1197.2886,1189.9348,1186.5685,1192.3562,1192.8799,1189.4757,1193.2366,1186.4164,1199.4417,1198.2245,1198.136,1195.4521
2022-11-26,1194.9303,1208.1182,1224.9231,1215.9347,1221.0088,1225.1139,1217.8516,1214.7097,1220.036,1220.135,1222.2946,1218.5098,1217.1738,1224.5063,1217.1691,1208.9805,1212.503,1206.6584,1214.4818,1206.2734,1208.5083,1209.0045,1211.9893,1203.2509
2022-11-27,1206.4543,1208.1134,1212.8546,1216.4315,1214.6356,1222.5619,1214.6877,1215.9695,1215.7911,1209.667,1216.3534,1211.0432,1218.2817,1218.2915,1210.098,1208.9333,1211.2522,1212.2471,1211.2637,1211.2933,1209.7104,1217.1255,1217.1255,1209.8483
2022-11-28,1196.8086,1191.1232,1160.6498,1167.6467,1172.5751,1170.821,1172.9525,1174.2664,1174.7882,1175.5153,1168.6624,1164.4828,1165.3269,1167.048,1167.0532,1164.1864,1157.8646,1175.4813,1170.6672,1167.2881,1173.437,1174.7207,1167.2046,1166.7141
2022-11-29,1166.716,1168.3346,1180.4922,1181.2662,1188.3398,1201.0049,1204.588,1210.5076,1204.4752,1212.8693,1218.7015,1219.2742,1214.948,1213.001,1206.2959,1210.1188,1207.289,1212.258,1204.9913,1215.6602,1212.5365,1224.5896,1224.601,1224.3792
2022-11-30,1214.849,1284.5267,1267.0544,1270.1775,1263.9138,1271.4047,1266.536,1275.9667,1270.165,1265.4222,1261.3219,1267.8497,1268.2625,1257.9132,1259.8215,1260.5508,1268.3209,1269.9597,1261.1743,1282.4446,1292.9548,1296.3552,1298.8866,1302.7574
2022-12-01,1293.5172,1286.0355,1282.9219,1289.564,1289.564,1291.0021,1276.688,1278.0248,1276.5297,1278.1743,1285.8698,1277.8455,1285.221,1290.4318,1273.7521,1283.3091,1272.0789,1275.1378,1268.6078,1271.1506,1278.8296,1270.495,1269.8103,1274.8441
2022-12-02,1272.9896,1284.0096,1274.5635,1273.5905,1267.1897,1267.1838,1274.9945,1269.0354,1277.0316,1279.4548,1281.3221,1281.4716,1286.241,1295.4572,1271.5125,1283.1305,1278.2029,1274.6626,1283.127,1284.4294,1288.3195,1294.1464,1288.5156,1296.2682
2022-12-03,1296.2692,1289.2288,1286.6359,1284.7131,1290.9761,1290.9767,1290.9766,1281.9854,1273.9208,1267.8433,1267.8433,1267.83,1264.2356,1273.3068,1273.3068,1265.7217,1265.7217,1274.752,1272.7666,1264.2758,1263.1708,1261.6707,1256.1494,1244.348
2022-12-04,1244.6371,1245.5314,1254.9062,1253.2733,1260.7725,1265.0599,1258.8086,1256.0664,1253.6268,1256.1377,1256.1549,1255.8226,1252.8135,1259.2693,1251.4681,1261.8485,1263.274,1257.9348,1270.376,1267.3928,1282.8284,1275.3618,1273.6399,1280.9186
2022-12-05,1284.369,1286.8151,1294.5826,1297.6992,1297.6953,1303.3263,1295.308,1302.6777,1302.0334,1305.1936,1294.1731,1292.3269,1292.1718,1287.6033,1291.3501,1279.5662,1267.4562,1257.7504,1265.75,1261.2418,1248.058,1257.4563,1259.631,1260.4655
2022-12-06,1260.7887,1267.3046,1269.396,1261.6823,1261.1625,1257.845,1255.3064,1262.9951,1264.4609,1255.9814,1255.0986,1247.918,1257.5059,1259.7676,1253.1211,1249.2535,1256.911,1251.1029,1256.8115,1245.684,1250.4719,1254.8484,1248.8865,1256.7388
2022-12-07,1266.4152,1267.0023,1270.9432,1262.2648,1267.071,1259.3257,1258.4698,1248.0693,1222.3654,1223.1753,1230.7919,1231.1285,1231.0344,1227.726,1235.8075,1231.5979,1228.0712,1234.8569,1235.1674,1229.3881,1227.78,1235.2585,1227.8434,1232.0491
